,USA360
1936-06-10,9.70495478485118
1936-06-11,9.83336043307969
1936-06-12,9.733801522387324
1936-06-13,9.8082025832288
1936-06-15,9.830937792949191
1936-06-16,9.941356414846249
1936-06-17,9.901777155680678
1936-06-18,9.946173464957635
1936-06-19,9.89457562281342
1936-06-20,9.945001053465639
1936-06-22,10.045847748270239
1936-06-23,10.006274698116941
1936-06-24,10.10474891472172
1936-06-25,10.011204866905555
1936-06-26,9.983586421194028
1936-06-27,9.998015298838583
1936-06-29,9.954752626012835
1936-06-30,9.927057022675731
1936-07-01,9.965562366581713
1936-07-02,9.955915303661664
1936-07-03,10.042608981239887
1936-07-06,10.001699736421045
1936-07-07,9.925773717166486
1936-07-08,9.976410981950053
1936-07-09,10.087346664708651
1936-07-10,10.258448015560596
1936-07-11,10.321057435819514
1936-07-13,10.326011826157409
1936-07-14,10.436762955809558
1936-07-15,10.445277574262095
1936-07-16,10.441773874364356
1936-07-17,10.462317656350878
1936-07-18,10.518944192061365
1936-07-20,10.572080175484665
1936-07-21,10.634724202985904
1936-07-22,10.577193494888284
1936-07-23,10.61581355906434
1936-07-24,10.582285103756389
1936-07-25,10.681088361322303
1936-07-27,10.782405490316417
1936-07-28,10.76696710275385
1936-07-29,10.67336997850527
1936-07-30,10.712044639452973
1936-07-31,10.612288501988795
1936-08-01,10.602007892411365
1936-08-03,10.631120928113853
1936-08-04,10.609604102568689
1936-08-05,10.551969585396392
1936-08-06,10.614709691951855
1936-08-07,10.743657647898281
1936-08-08,10.842434886835262
1936-08-10,10.82357786368036
1936-08-11,10.754005140740867
1936-08-12,10.8047252527515
1936-08-13,10.759165348940439
1936-08-14,10.635274092296191
1936-08-15,10.661938977249834
1936-08-17,10.600686778314829
1936-08-18,10.609256384903029
1936-08-19,10.666144495845922
1936-08-20,10.61435440406932
1936-08-21,10.320814886061351
1936-08-22,10.432415853000897
1936-08-24,10.528260951449038
1936-08-25,10.542884080177377
1936-08-26,10.472738373798565
1936-08-27,10.681326390359589
1936-08-28,10.702026402461906
1936-08-29,10.728782403339096
1936-08-31,10.752087999533455
1936-09-01,10.730463971563314
1936-09-02,10.769370919317062
1936-09-03,10.7356344469247
1936-09-04,10.780617866762213
1936-09-05,10.843773289878863
1936-09-08,10.954510943266174
1936-09-09,10.88451628517758
1936-09-10,10.8810732297129
1936-09-11,10.853387501072376
1936-09-12,10.831741759036246
1936-09-14,10.770217172778215
1936-09-15,10.754584535897301
1936-09-16,10.647799779027094
1936-09-17,10.723371506518248
1936-09-18,10.82324882017501
1936-09-19,10.886616053696304
1936-09-21,10.910070398295474
1936-09-22,10.949148573208575
1936-09-23,10.90317633965126
1936-09-24,10.924035454108632
1936-09-25,10.750335189327728
1936-09-26,10.844309456379875
1936-09-28,10.910405451066893
1936-09-29,10.87041330118706
1936-09-30,10.842587655825643
1936-10-01,10.8634995252948
1936-10-02,11.055042530429937
1936-10-03,11.155036719723764
1936-10-05,11.172503387526456
1936-10-06,11.266405485025563
1936-10-07,11.293400403243055
1936-10-08,11.35079660850899
1936-10-09,11.389958609474268
1936-10-10,11.459507818412646
1936-10-13,11.455534483829425
1936-10-14,11.409626404218239
1936-10-15,11.39408939972154
1936-10-16,11.512430107376314
1936-10-17,11.56381161334575
1936-10-19,11.575390025178033
1936-10-20,11.56597914894431
1936-10-21,11.611315914657231
1936-10-22,11.52891820135957
1936-10-23,11.56210564380468
1936-10-24,11.577032649804053
1936-10-26,11.302416003030016
1936-10-27,11.476167094356247
1936-10-28,11.484996645362086
1936-10-29,11.646375090658022
1936-10-30,11.667426475732452
1936-10-31,11.658020558814888
1936-11-02,11.63919558367069
1936-11-04,11.803371823550972
1936-11-05,11.885418065467036
1936-11-06,11.809061984535541
1936-11-07,11.96431924765156
1936-11-09,11.976117153623203
1936-11-10,11.942415742863426
1936-11-12,11.826182259223266
1936-11-13,11.712980260331678
1936-11-14,11.648512733241532
1936-11-16,11.819311151714382
1936-11-17,11.968852783549279
1936-11-18,11.892322352819331
1936-11-19,11.766795185356077
1936-11-20,11.665537087365841
1936-11-21,11.778641624689868
1936-11-23,11.527049282547152
1936-11-24,11.70792541472244
1936-11-25,11.655517648674564
1936-11-27,11.814529621813408
1936-11-28,11.835743956293259
1936-11-30,11.78626170902125
1936-12-01,11.675569116837895
1936-12-02,11.56196304914927
1936-12-03,11.620064060753029
1936-12-04,11.604515457724025
1936-12-05,11.619655007008822
1936-12-07,11.551692800585423
1936-12-08,11.591428329164746
1936-12-09,11.643464639190974
1936-12-10,11.750817752211582
1936-12-11,11.704581104418285
1936-12-12,11.71975726061129
1936-12-14,11.823880948325709
1936-12-15,11.826794644139127
1936-12-16,11.811272368848659
1936-12-17,11.734257054349348
1936-12-18,11.638679374658812
1936-12-19,11.555284279225683
1936-12-21,11.43144496761808
1936-12-22,11.564024305810424
1936-12-23,11.671814400631572
1936-12-24,11.693195555313494
1936-12-28,11.630696603046797
1936-12-29,11.67681735026228
1936-12-30,11.84032827217299
1936-12-31,11.787794091616535
1937-01-02,11.694963069961034
1937-01-04,11.6452308312855
1937-01-05,11.741040097715784
1937-01-06,11.75020117165913
1937-01-07,11.994507303818684
1937-01-08,11.997545857566212
1937-01-09,12.012939633322896
1937-01-11,12.062272662376527
1937-01-12,12.071507122592662
1937-01-13,12.093105039964867
1937-01-14,12.127070884063928
1937-01-15,12.179585211579608
1937-01-16,12.25681919670554
1937-01-18,12.188911822777165
1937-01-19,12.117794299141446
1937-01-20,12.257034531752838
1937-01-21,12.334341369754807
1937-01-22,12.281837858962756
1937-01-23,12.315877165076612
1937-01-25,12.229335656336424
1937-01-26,12.07139461368469
1937-01-27,12.161317049615642
1937-01-28,12.151995384759191
1937-01-29,12.241923036043177
1937-01-30,12.282225384023656
1937-02-01,12.319404192559148
1937-02-02,12.396861450288952
1937-02-03,12.480504942514267
1937-02-04,12.495980522142904
1937-02-05,12.3193746469281
1937-02-06,12.421746933555683
1937-02-08,12.458906920858505
1937-02-09,12.41234357500551
1937-02-10,12.527184482612503
1937-02-11,12.623355428269273
1937-02-13,12.592386589738899
1937-02-15,12.49930633206327
1937-02-16,12.533471167661915
1937-02-17,12.517923990503595
1937-02-18,12.583192923149895
1937-02-19,12.679537283081986
1937-02-20,12.676458963437266
1937-02-23,12.443513881564574
1937-02-24,12.508910743015297
1937-02-25,12.468390741888678
1937-02-26,12.508877485426193
1937-02-27,12.530670042693815
1937-03-01,12.566179154944773
1937-03-02,12.725552768774168
1937-03-03,12.859810850244616
1937-03-04,12.756893180501647
1937-03-05,12.90993553267598
1937-03-06,12.950537782358149
1937-03-08,12.882007142248433
1937-03-09,12.872669025776759
1937-03-10,12.957057237966907
1937-03-11,12.779095749761058
1937-03-12,12.769710860474813
1937-03-13,12.722761267505838
1937-03-15,12.641298496079749
1937-03-16,12.700841560837635
1937-03-17,12.62870879377681
1937-03-18,12.393313922281612
1937-03-19,12.390058413039878
1937-03-20,12.386800209658393
1937-03-22,12.084422031813304
1937-03-23,12.25791118795989
1937-03-24,12.393374669523896
1937-03-25,12.383806765589332
1937-03-27,12.434000952718387
1937-03-29,12.364437143537213
1937-03-30,12.569448448042792
1937-03-31,12.553639006628874
1937-04-01,12.453751901283356
1937-04-02,12.317576936560611
1937-04-03,12.352294889783206
1937-04-05,12.40906907013387
1937-04-06,12.310704117112268
1937-04-07,11.964713695526394
1937-04-08,12.018596865410437
1937-04-09,12.047015615297378
1937-04-10,12.00540904409535
1937-04-12,12.100498939889018
1937-04-13,12.218107990128322
1937-04-14,12.233836823604728
1937-04-15,12.192291358912536
1937-04-16,12.150706598700204
1937-04-17,12.09633694382572
1937-04-19,12.140546480111459
1937-04-20,12.175421917283925
1937-04-21,12.325113437049156
1937-04-22,12.18797062991969
1937-04-23,11.974006224205125
1937-04-24,11.906596165112528
1937-04-26,11.541165425744726
1937-04-27,11.717546748087164
1937-04-28,11.438006147955628
1937-04-29,11.440816137027644
1937-04-30,11.727088226646739
1937-05-01,11.757594681478768
1937-05-03,11.789162262270224
1937-05-04,11.95956902632727
1937-05-05,11.872449497428649
1937-05-06,11.952669530881105
1937-05-07,11.916994145533254
1937-05-08,11.88772808158352
1937-05-10,11.687352767101702
1937-05-11,11.69669916958321
1937-05-12,11.634964164873528
1937-05-13,11.288572046245491
1937-05-14,11.395228220914767
1937-05-15,11.41101513176334
1937-05-17,11.280409191534199
1937-05-18,11.452183546556645
1937-05-19,11.429048695032746
1937-05-20,11.704608923040173
1937-05-21,11.713977084234747
1937-05-22,11.859423845654089
1937-05-24,11.84586137831856
1937-05-25,11.712767145721331
1937-05-26,11.702684613097428
1937-05-27,11.725042155122468
1937-05-28,11.727936794981638
1937-06-01,11.572739367034027
1937-06-02,11.647484924066607
1937-06-03,11.670033322409388
1937-06-04,11.79044315341177
1937-06-05,11.773904424863458
1937-06-07,11.701675677442399
1937-06-08,11.737314137468223
1937-06-09,11.648912931396634
1937-06-10,11.58653044986056
1937-06-11,11.452112674751715
1937-06-12,11.363308203547623
1937-06-14,11.11328217994891
1937-06-15,11.208247700101515
1937-06-16,11.105899927834278
1937-06-17,11.24701533840191
1937-06-18,11.328818224519269
1937-06-19,11.30542047923627
1937-06-21,11.232277266850339
1937-06-22,11.254907060306541
1937-06-23,11.343404795301243
1937-06-24,11.418710621384289
1937-06-25,11.355838168847107
1937-06-26,11.253379016421203
1937-06-28,11.100884554447614
1937-06-29,11.116938982444443
1937-06-30,11.291709672312084
1937-07-01,11.367404111720514
1937-07-02,11.522617729810003
1937-07-06,11.898517776649491
1937-07-07,11.980851808429707
1937-07-08,12.003889702461631
1937-07-09,11.954473173815582
1937-07-10,11.931372970215557
1937-07-12,12.109395412761502
1937-07-13,12.020459632117777
1937-07-14,12.010554452085634
1937-07-15,12.066633395991868
1937-07-16,12.043542854714678
1937-07-17,12.060039598266163
1937-07-19,12.264703609723666
1937-07-20,12.399936959622913
1937-07-21,12.324273678982475
1937-07-22,12.36061698463947
1937-07-23,12.41015801713413
1937-07-24,12.519046289452119
1937-07-26,12.49953917831621
1937-07-27,12.489769970956933
1937-07-28,12.321671903991572
1937-07-29,12.285389723803561
1937-07-30,12.32181494369559
1937-07-31,12.46392009620776
1937-08-02,12.529925126851074
1937-08-03,12.440728525591377
1937-08-04,12.503518018431857
1937-08-05,12.43407346285332
1937-08-06,12.397633026104689
1937-08-07,12.506839795751635
1937-08-09,12.553114765781709
1937-08-10,12.536556738065363
1937-08-11,12.51998564017636
1937-08-12,12.582893430985651
1937-08-13,12.698782550814595
1937-08-14,12.73520722453128
1937-08-16,12.642633890008609
1937-08-17,12.579686017265283
1937-08-18,12.476870137090005
1937-08-19,12.314133679588542
1937-08-20,12.204279434179
1937-08-21,12.274094480591534
1937-08-23,12.1939805899558
1937-08-24,12.283860297659432
1937-08-25,12.207119818516466
1937-08-26,11.996868612057796
1937-08-27,11.819509849365279
1937-08-28,11.842710800450929
1937-08-30,11.989615969061786
1937-08-31,11.939157655380534
1937-09-01,11.710286173602364
1937-09-02,11.544499943175255
1937-09-03,11.61510489898097
1937-09-04,11.699224860248782
1937-09-07,11.106746805499183
1937-09-08,11.055158489497131
1937-09-09,11.309970256460204
1937-09-10,10.77606316162528
1937-09-11,10.9428605400042
1937-09-13,10.811973298290425
1937-09-14,11.122466340853869
1937-09-15,11.07758682673662
1937-09-16,11.271499768201885
1937-09-17,11.056379592605222
1937-09-18,10.78603138490829
1937-09-20,10.633999183888092
1937-09-21,10.732844949811831
1937-09-22,10.776761044744838
1937-09-23,10.539449145485424
1937-09-24,10.136318974681819
1937-09-25,10.062896756469236
1937-09-27,10.441670423340375
1937-09-28,10.506401406497536
1937-09-29,10.557340194271058
1937-09-30,10.539539121783255
1937-10-01,10.539606810546143
1937-10-02,10.570118710866618
1937-10-04,10.458318046689534
1937-10-05,9.948626122531136
1937-10-06,10.167328071365205
1937-10-07,10.100550715000528
1937-10-08,9.887511194387095
1937-10-09,9.911129646147442
1937-10-11,9.525641385270664
1937-10-13,9.523789976288981
1937-10-14,9.35789175301057
1937-10-15,9.268960267748074
1937-10-16,9.285564115572303
1937-10-18,8.515496268341927
1937-10-19,8.759973868752276
1937-10-20,9.351870987430894
1937-10-21,9.52372737086552
1937-10-22,9.293889312442907
1937-10-23,8.900790331741431
1937-10-25,9.416937777168469
1937-10-26,9.235860125647035
1937-10-27,9.252524279593331
1937-10-28,9.460381738306781
1937-10-29,9.6749215081809
1937-10-30,9.684594624662404
1937-11-01,9.51564410964499
1937-11-03,9.124243069163319
1937-11-04,9.084162456679032
1937-11-05,9.086839920232704
1937-11-06,8.854021536265066
1937-11-08,8.852081213880822
1937-11-09,9.019472720929532
1937-11-10,9.458403410693172
1937-11-12,9.428391306902078
1937-11-13,9.445419686267316
1937-11-15,9.165962329279834
1937-11-16,9.132890415530905
1937-11-17,9.071142857555916
1937-11-18,8.908959014751268
1937-11-19,8.444582955052699
1937-11-20,8.678474372587907
1937-11-22,8.265292498166035
1937-11-23,8.398360548183497
1937-11-24,8.212416284396827
1937-11-26,8.580638586570185
1937-11-27,8.952287895735278
1937-11-29,8.79901830523433
1937-11-30,8.910145667486315
1937-12-01,8.832842887351402
1937-12-02,8.995018170521003
1937-12-03,9.106336948312581
1937-12-04,9.116398640792278
1937-12-06,8.963038814386008
1937-12-07,9.103535717645322
1937-12-08,9.178747220817806
1937-12-09,9.02969673743114
1937-12-10,8.952762454711552
1937-12-11,8.962808090590919
1937-12-13,8.69974540009732
1937-12-14,8.768065890206847
1937-12-15,8.82908689159166
1937-12-16,8.955652661115579
1937-12-17,8.900244623157247
1937-12-18,9.012245190657639
1937-12-20,9.134246826494788
1937-12-21,9.18797037465297
1937-12-22,9.045502046671078
1937-12-23,9.004627291783589
1937-12-24,8.963702567908689
1937-12-27,8.702189070798712
1937-12-28,8.426492790246863
1937-12-29,8.510029568989886
1937-12-30,8.615582791387306
1937-12-31,8.610966266000553
1938-01-03,8.597103242032857
1938-01-04,8.945505698233422
1938-01-05,8.897056430380866
1938-01-06,9.2665087411048
1938-01-07,9.196412492166218
1938-01-08,9.41867165102676
1938-01-10,9.607007820635063
1938-01-11,9.668321187853735
1938-01-12,9.591283226596994
1938-01-13,9.470376863178064
1938-01-14,9.495284551291798
1938-01-15,9.651674589355087
1938-01-17,9.482739944592938
1938-01-18,9.397982642604317
1938-01-19,9.327725491204264
1938-01-20,9.484645710568913
1938-01-21,9.326586994766137
1938-01-22,9.30752623489798
1938-01-24,9.306075144480046
1938-01-25,9.176775717863762
1938-01-26,8.86315444992092
1938-01-27,8.755066983443232
1938-01-28,8.691187006502199
1938-01-29,8.664280100414205
1938-01-31,8.803206975296764
1938-02-01,8.995644514795309
1938-02-02,8.886906066214632
1938-02-03,8.591765174574583
1938-02-04,8.743984776325405
1938-02-05,8.910945685495813
1938-02-07,8.767381123269717
1938-02-08,9.083920835000816
1938-02-09,9.027159205979752
1938-02-10,9.082122067129752
1938-02-11,9.05512198281977
1938-02-14,9.13061616051115
1938-02-15,9.036495346131883
1938-02-16,9.024349410435708
1938-02-17,9.236348228330776
1938-02-18,9.142280833558967
1938-02-19,9.272033953137273
1938-02-21,9.419450858979262
1938-02-23,9.648752543569898
1938-02-24,9.525339975899332
1938-02-25,9.572970172208798
1938-02-26,9.553586564555303
1938-02-28,9.410527209617642
1938-03-01,9.547468485341819
1938-03-02,9.467952685422754
1938-03-03,9.388306440234098
1938-03-04,9.308528787940219
1938-03-05,9.3038898699189
1938-03-07,9.128940339021383
1938-03-08,9.131772811606028
1938-03-09,9.142160019219267
1938-03-10,9.05433054374922
1938-03-11,8.91338030111988
1938-03-12,8.938892702767765
1938-03-14,9.07334174852922
1938-03-15,9.326136794002291
1938-03-16,8.958839063021601
1938-03-17,8.893288629160823
1938-03-18,8.637610537810161
1938-03-19,8.80812637183664
1938-03-21,8.79074695201989
1938-03-22,8.549569374254936
1938-03-23,8.399247680786075
1938-03-24,8.424853717025114
1938-03-25,8.013465818180638
1938-03-26,7.900249740412183
1938-03-28,7.959251760421075
1938-03-29,7.5444401488286434
1938-03-30,7.461225485402297
1938-03-31,7.370139747242195
1938-04-01,7.709846338267633
1938-04-02,7.984886771387487
1938-04-04,7.974481846140444
1938-04-05,8.163453197777525
1938-04-06,8.003316244285813
1938-04-07,7.951488905627759
1938-04-08,8.280738910912337
1938-04-09,8.78695037082287
1938-04-11,8.546169687991808
1938-04-12,8.626209777653683
1938-04-13,8.66759829336568
1938-04-14,8.747611273774137
1938-04-16,9.077392637984365
1938-04-18,8.921662314618345
1938-04-19,8.693123086919323
1938-04-20,8.657214794452814
1938-04-21,8.737438655522098
1938-04-22,8.964693842463719
1938-04-23,8.905799671364159
1938-04-25,8.787838408570414
1938-04-26,8.59699437314827
1938-04-27,8.692969129738632
1938-04-28,8.455145247165838
1938-04-29,8.465642909204055
1938-04-30,8.406068984090503
1938-05-02,8.325736035047068
1938-05-03,8.53159184852234
1938-05-04,8.65908890631373
1938-05-05,8.630759989694505
1938-05-06,8.991952079168241
1938-05-07,8.971595517499562
1938-05-09,9.155993116157997
1938-05-10,9.003926848414745
1938-05-11,9.053468208623736
1938-05-12,9.009803894095787
1938-05-13,8.880563649816619
1938-05-14,8.89902818776032
1938-05-16,8.74898982685761
1938-05-17,8.798701278870219
1938-05-18,8.856225777129426
1938-05-19,8.781035840663584
1938-05-20,8.66663392578235
1938-05-21,8.559810898410106
1938-05-23,8.620287010562105
1938-05-24,8.481885198578258
1938-05-25,8.350991646275782
1938-05-26,8.156746881249914
1938-05-27,8.151494248494476
1938-05-28,8.249008560381233
1938-05-31,8.154251066642706
1938-06-01,8.471477683145025
1938-06-02,8.450261840596237
1938-06-03,8.357276653222991
1938-06-04,8.54357249963081
1938-06-06,8.620700842582051
1938-06-07,8.591570054297069
1938-06-08,8.61820767307316
1938-06-09,8.788343088554718
1938-06-10,8.679726859264047
1938-06-11,8.658564204992905
1938-06-13,8.464648562297008
1938-06-14,8.55535650801864
1938-06-15,8.590050611199823
1938-06-16,8.664726957147352
1938-06-17,8.595562950609205
1938-06-18,8.598287155327354
1938-06-20,9.019869493055738
1938-06-21,9.23782417847972
1938-06-22,9.455359132514756
1938-06-23,9.696281925603717
1938-06-24,9.794295911944523
1938-06-25,9.987137065819427
1938-06-27,9.89087798715718
1938-06-28,9.886107042898766
1938-06-29,10.260957886513733
1938-06-30,10.138060801681084
1938-07-01,10.441433861225798
1938-07-02,10.62613392141465
1938-07-05,10.509934693028342
1938-07-06,10.639509869199081
1938-07-07,10.603357240138289
1938-07-08,10.448765137858098
1938-07-09,10.507355175148387
1938-07-11,10.331986332216356
1938-07-12,10.580924805487518
1938-07-13,10.51300817452795
1938-07-14,10.429159319681174
1938-07-15,10.559220913794004
1938-07-16,10.657514531577581
1938-07-18,10.846118402361288
1938-07-19,11.102397348979798
1938-07-20,10.99541512707504
1938-07-21,11.006708195322592
1938-07-22,11.018006557838934
1938-07-23,11.187337402865984
1938-07-25,11.22580960073087
1938-07-26,11.087199416465042
1938-07-27,10.798068613346093
1938-07-28,10.98386832045722
1938-07-29,10.868444195534822
1938-07-30,10.927332508168806
1938-08-01,10.866099702273903
1938-08-02,10.99679066689382
1938-08-03,10.912058897256957
1938-08-04,10.978905732558362
1938-08-05,11.205375452627703
1938-08-06,11.327915292511452
1938-08-08,11.270414724711557
1938-08-09,11.209738987498778
1938-08-10,11.085186480852045
1938-08-11,10.832597810051324
1938-08-12,10.635273547251044
1938-08-13,10.606049593140636
1938-08-15,10.643965221028367
1938-08-16,10.775448402089511
1938-08-17,10.79443870317526
1938-08-18,10.789349122271574
1938-08-19,10.968986094700853
1938-08-20,10.971972964640452
1938-08-22,10.945861326568984
1938-08-23,11.17364687550274
1938-08-24,11.15265055328848
1938-08-25,11.235858245998324
1938-08-26,11.142763055751328
1938-08-27,11.041500983193636
1938-08-29,10.629775940010358
1938-08-30,10.78606214599829
1938-08-31,10.805058058150625
1938-09-01,10.746269647871888
1938-09-02,11.024982731804675
1938-09-03,11.100741000797234
1938-09-06,11.00438977027758
1938-09-07,11.1612915798924
1938-09-08,11.067112583553689
1938-09-09,10.851220719224846
1938-09-10,10.740344339387361
1938-09-12,10.892488606478652
1938-09-13,10.334489509649805
1938-09-14,10.279962267231667
1938-09-15,10.585623417669861
1938-09-16,10.392495706036794
1938-09-17,10.190669471198312
1938-09-19,10.45857810851399
1938-09-20,10.780560042711251
1938-09-21,10.840534753623526
1938-09-22,10.672094328938819
1938-09-23,10.356118344261711
1938-09-24,10.358859169007063
1938-09-26,10.08530961910655
1938-09-27,10.06326884853328
1938-09-28,10.469744867470764
1938-09-29,10.817251266065371
1938-09-30,11.098282691881337
1938-10-01,11.307082920230444
1938-10-03,11.3620769148211
1938-10-04,11.33241626698854
1938-10-05,11.645970062561132
1938-10-06,11.616453656487108
1938-10-07,11.643996132809322
1938-10-08,11.769410595698368
1938-10-10,11.702313644762889
1938-10-11,11.648307070315383
1938-10-13,11.981066487841183
1938-10-14,11.910942256219839
1938-10-15,12.011921222036595
1938-10-17,11.85535035946413
1938-10-18,12.005435554476085
1938-10-19,11.812904592388714
1938-10-20,11.979471452507466
1938-10-21,12.015291417267969
1938-10-22,12.140894267631461
1938-10-24,12.147326613202631
1938-10-25,12.175020446551688
1938-10-26,12.039542894921345
1938-10-27,12.09993366745508
1938-10-28,11.947918535210635
1938-10-29,11.92653307039354
1938-10-31,11.981418403576487
1938-11-01,11.983887175062987
1938-11-02,12.027929332632167
1938-11-03,12.063744207229016
1938-11-04,12.05017647356202
1938-11-05,12.086007494886696
1938-11-07,12.272961653880726
1938-11-09,12.574939017682878
1938-11-10,12.504094054502357
1938-11-12,12.575810966504296
1938-11-14,12.294374173297324
1938-11-15,12.231413062825098
1938-11-16,11.921004536979941
1938-11-17,12.04794696685003
1938-11-18,11.819429736649044
1938-11-19,11.855404987832522
1938-11-21,11.861095582226682
1938-11-22,11.77277388626576
1938-11-23,11.80049088644868
1938-11-25,11.822749562383239
1938-11-26,11.676188782878365
1938-11-28,11.457322319139758
1938-11-29,11.510087873200767
1938-11-30,11.762757607094553
1938-12-01,11.721583000420907
1938-12-02,11.61550916326658
1938-12-03,11.609791431940893
1938-12-05,11.556452371179516
1938-12-06,11.64297516750714
1938-12-07,11.679172060853244
1938-12-08,11.556112757760788
1938-12-09,11.499998104083467
1938-12-10,11.595041199960427
1938-12-12,11.625535837577138
1938-12-13,11.737361311838514
1938-12-14,11.966591234991686
1938-12-15,11.994454695328086
1938-12-16,12.005574991534253
1938-12-17,11.891059361256527
1938-12-19,11.829406299288912
1938-12-20,11.8153215664033
1938-12-21,11.750830000456087
1938-12-22,11.829180960796036
1938-12-23,11.949526972629556
1938-12-24,11.994239529489208
1938-12-27,11.89335279155885
1938-12-28,11.996977200726887
1938-12-29,12.234994817611417
1938-12-30,12.246181974074855
1938-12-31,12.307621236794708
1939-01-03,12.206828623518676
1939-01-04,12.335532469384114
1939-01-05,12.19562122319545
1939-01-06,12.206738998541296
1939-01-07,12.083371535263263
1939-01-09,11.979324749511548
1939-01-10,11.998849163816361
1939-01-11,11.799196310396987
1939-01-12,11.717340431592113
1939-01-13,11.601552520177362
1939-01-14,11.858182381482763
1939-01-16,11.86345911020167
1939-01-17,11.950636361971478
1939-01-18,11.936397303423544
1939-01-19,12.015122950600638
1939-01-20,11.97555556653857
1939-01-21,11.741526712077363
1939-01-23,11.289142710888479
1939-01-24,11.334237151975504
1939-01-25,11.277154856920196
1939-01-26,10.955836326058522
1939-01-27,11.240484105766697
1939-01-28,11.200335644858276
1939-01-30,11.504058483139024
1939-01-31,11.625846824483043
1939-02-01,11.558355450264953
1939-02-02,11.784083472789948
1939-02-03,11.718171101050327
1939-02-04,11.806521029232407
1939-02-06,11.871759513296087
1939-02-07,11.745877439429071
1939-02-08,11.885780293272889
1939-02-09,11.734138226864092
1939-02-10,11.762506856649193
1939-02-11,11.859567419570002
1939-02-14,11.798842853997046
1939-02-15,11.81865079657341
1939-02-16,11.907199474609477
1939-02-17,11.841153363352136
1939-02-18,11.938326179433945
1939-02-20,11.643033235591703
1939-02-21,11.705945366746588
1939-02-23,11.71976870271721
1939-02-24,11.980900580599943
1939-02-25,12.069553573659311
1939-02-27,12.06633053196047
1939-02-28,12.129221406486767
1939-03-01,12.160823505056834
1939-03-02,12.146302387829248
1939-03-03,12.3041953076909
1939-03-04,12.341386101223799
1939-03-06,12.252183144365372
1939-03-07,12.306647545619333
1939-03-08,12.499022514890013
1939-03-09,12.450171757695351
1939-03-10,12.530465565903757
1939-03-11,12.46439304337056
1939-03-13,12.383798569084345
1939-03-14,12.429695465420266
1939-03-15,12.12196738095487
1939-03-16,12.09871835745915
1939-03-17,11.781158997347523
1939-03-18,11.618794820725439
1939-03-20,11.563085037196009
1939-03-21,11.74854688973421
1939-03-22,11.394655258700315
1939-03-23,11.545571878209554
1939-03-24,11.678908642483403
1939-03-25,11.655390611106148
1939-03-27,11.617031837419942
1939-03-28,11.480104491599112
1939-03-29,11.561271494099481
1939-03-30,11.205957284446352
1939-03-31,10.744067318235578
1939-04-01,10.992239054926262
1939-04-03,11.023575070696191
1939-04-04,10.814571222311518
1939-04-05,10.852314297960165
1939-04-06,10.501497004567
1939-04-08,10.080608949270477
1939-04-10,10.316824968644246
1939-04-11,10.301340393904248
1939-04-12,10.552770296866061
1939-04-13,10.635011479524204
1939-04-14,10.495453992548859
1939-04-15,10.879898587575376
1939-04-17,10.6811268846658
1939-04-18,10.532614456942929
1939-04-19,10.650567548758286
1939-04-20,10.76843318744482
1939-04-21,10.806337384952316
1939-04-22,10.791002080342132
1939-04-24,10.653781108977633
1939-04-25,10.673948628076849
1939-04-26,10.774175933425678
1939-04-27,10.88323653749993
1939-04-28,10.79686355968608
1939-04-29,10.790383402041972
1939-05-01,10.793651343700049
1939-05-02,10.921442753051554
1939-05-03,11.183170327545882
1939-05-04,11.150164599763896
1939-05-05,11.117129869636393
1939-05-06,11.146544143861496
1939-05-08,11.14290885006741
1939-05-09,11.324156984889049
1939-05-10,11.20201084112359
1939-05-11,11.204668940189201
1939-05-12,11.135871853895631
1939-05-13,11.165335716627029
1939-05-15,11.179574725079956
1939-05-16,10.904974047149864
1939-05-17,10.844763366431149
1939-05-18,10.865294904881855
1939-05-19,10.957668931067278
1939-05-20,11.04103075994714
1939-05-22,11.126985677467617
1939-05-23,11.075833921472697
1939-05-24,11.36557640698813
1939-05-25,11.38617186366878
1939-05-26,11.424672979524528
1939-05-27,11.490025723640937
1939-05-29,11.575988302348113
1939-05-31,11.536687941163171
1939-06-01,11.405801282359205
1939-06-02,11.462392788469643
1939-06-03,11.50100941087072
1939-06-05,11.497385923326979
1939-06-06,11.63491796709665
1939-06-07,11.646610658600347
1939-06-08,11.622379549839556
1939-06-09,11.768870693798979
1939-06-10,11.735708939957158
1939-06-12,11.651365931976802
1939-06-13,11.582135132493017
1939-06-14,11.539826583447587
1939-06-15,11.290301699519684
1939-06-16,11.320030146526186
1939-06-17,11.385892371659542
1939-06-19,11.45439960748067
1939-06-20,11.547340681190379
1939-06-21,11.550032318848338
1939-06-22,11.489560344672267
1939-06-23,11.537393991308376
1939-06-24,11.512995515845514
1939-06-26,11.31058683624202
1939-06-27,11.358505886095354
1939-06-28,11.152897464762907
1939-06-29,10.910456102914248
1939-06-30,10.976689145962071
1939-07-01,11.105506650874277
1939-07-03,11.137973650116397
1939-07-05,11.325379890930689
1939-07-06,11.318896698267139
1939-07-07,11.266890737284637
1939-07-08,11.260384084795108
1939-07-10,11.311157259837916
1939-07-11,11.441363815911371
1939-07-12,11.662516986504265
1939-07-13,11.747001545937803
1939-07-14,11.6679719531687
1939-07-15,11.71612832419334
1939-07-17,12.148778743795559
1939-07-18,12.233115282077156
1939-07-19,12.091076801032909
