,0.5,1.0,1.5,2.0,3.0,3.6
1990-10-21,200.49366249523894,154.92076750461354,146.28893602568058,125.20043131751355,68.2850173863994,39.289834662444996
1990-10-22,200.4328162157028,154.79282328762847,146.0927031940829,124.96794126141005,68.08780908586793,39.15205850551275
1990-10-23,200.2658036341963,154.50122772395105,145.66502407636355,124.471678463535,67.67530167464585,38.8658230186455
1990-10-24,200.2052604211958,154.37420255976397,145.47053766718184,124.24163473131195,67.48079205154134,38.73019067331373
1990-10-25,200.67664128628132,155.0672269164428,146.43513258042725,125.33154101634254,68.3618006626134,39.33537422580601
1990-10-26,200.61568449601754,154.93916174320978,146.2387437591332,125.09887617182741,68.1644455277061,39.19749441647007
1990-10-27,200.66130395303992,154.97579530391783,146.2756440010516,125.13243008957323,68.18489486136441,39.21000110194882
1990-10-28,200.70693378380184,155.01243752620476,146.31255355396254,125.1659930071233,68.20535032982282,39.22251177791686
1990-10-29,200.0109609214701,153.90396972473758,144.7283974015727,123.35063794489629,66.71463170329365,38.19221565263069
1990-10-30,200.05627847343777,153.94065368464456,144.76559061712408,123.3846354083956,66.73550515792519,38.20501893895194
1990-10-31,200.63641397199711,154.79331573605563,145.95046656993011,124.72097476981669,67.81144544582669,38.942281182258824
1990-11-01,201.53933153743407,156.1523566851333,147.85745660127483,126.88517097947084,69.56944995643688,40.15215740879442
1990-11-02,201.5851334211355,156.1890204028536,147.89429943874848,126.91861304371255,69.58978710797207,40.16458807670453
1990-11-03,201.6309457137856,156.22569272901393,147.9311514566497,126.95206392199968,69.6101302046417,40.1770225930132
1990-11-04,201.67676841774986,156.2623736656355,147.96801265726606,126.98552361665529,69.6304792481837,40.189460958911845
1990-11-05,202.48102182979915,157.47459234177694,149.67470323854664,128.9297718984802,71.22250972183964,41.29048779153674
1990-11-06,202.30927721428264,157.1734117141476,149.2301570060568,128.41049451364367,70.78501612833661,40.98445713503388
1990-11-07,201.81442051334403,156.3709188863727,148.07232951262986,127.07354100141,69.67246400926675,40.20981781192671
1990-11-08,201.75193897170547,156.24080660078712,147.872772272351,126.83676137993535,69.47079146975472,40.06854737480762
1990-11-09,202.7735968320881,157.7901030639995,150.05760432888806,129.3270844258898,71.50990356177482,41.47827415657931
1990-11-10,202.81865145867187,157.82680547427384,150.09509817413405,129.36163070186655,71.53147408336973,41.491644933941664
1990-11-11,202.86371609602335,157.86351642162936,150.1326013877052,129.39618620595812,71.5530511115795,41.505020021456524
1990-11-12,202.90879074636686,157.9002359080518,150.1701139719423,129.43075094062954,71.57463464836684,41.51839942051329
1990-11-13,204.2787160842662,159.9977337251797,153.14690544369583,132.84279157788632,74.39754623460392,43.48168155839094
1990-11-14,204.4382876667414,160.20859621470706,153.43199168158642,133.16229622905192,74.65736908676817,43.66189975323297
1990-11-15,204.37326772807882,160.07104920032876,153.21838245817418,132.90584346685918,74.43390593183788,43.503251061239226
1990-11-16,205.20168658083588,161.3343061307242,155.01672073020393,134.97682656349164,76.16619241050941,44.716430718389745
1990-11-17,205.2470839402644,161.37099310992653,155.05398844868083,135.01103301953856,76.18747720948441,44.729625128220896
1990-11-18,205.2924913430813,161.40768843164741,155.09126512672566,135.0452481443449,76.20876795654023,44.742823431306675
1990-11-19,204.77832684326722,160.56504362061,153.86142201613166,133.60850091914062,74.98505227002303,43.87890852034806
1990-11-20,205.27111532020234,161.30417393163668,154.90875924406507,134.8124103927267,75.99121238324916,44.58371756312835
1990-11-21,205.76647567309394,162.04915012018472,155.96687286935628,136.0314738458459,77.01457647159103,45.30246948875998
1990-11-22,205.81118055397303,162.08586646186947,156.00473222534595,136.06669295345804,77.03700564824562,45.31654180106309
1990-11-23,205.74295621647576,161.94483503349963,155.78603432322453,135.80359017462294,76.80611350384574,45.15180368376748
1990-11-24,205.7875996195781,161.98157210840586,155.82397782583092,135.83893631453142,76.82867135416798,45.16597021680274
1990-11-25,205.83225270968734,162.01831751709238,155.86193057001918,135.87429165412016,76.85123582969996,45.180141194636256
1990-11-26,205.99013988807,162.23291814119824,156.15633395595026,136.20761853087822,77.12650585192013,45.372565608365505
1990-11-27,205.9220255343167,162.09175876269413,155.93729518067812,135.94401935103997,76.8950918945968,45.207429907989585
1990-11-28,205.74081610601877,161.77366231366787,155.46354930062697,135.38479178522198,76.41335378900862,44.865860519210905
1990-11-29,205.56097174480018,161.45693368129642,154.99176082888866,134.82814486036452,75.93459875250113,44.52678334282102
1990-11-30,206.2833880501959,162.55810824284546,156.5622858811799,136.6410008952447,77.45869135702549,45.59749163532008
1990-12-01,206.32823349359802,162.59489536542318,156.60018253311856,136.67622806835223,77.48110132362086,45.61154565671455
1990-12-02,206.37308868627667,162.63169081297713,156.63808835812353,136.71146432331452,77.50351777375725,45.62560400982793
1990-12-03,206.8732464460653,163.38590062446778,157.71236783303803,137.9526916767936,78.55142871499949,46.364091059747906
1990-12-04,207.1465884938193,163.78373432887423,158.2731004429536,138.59774372863927,79.09475743860038,46.747124736955605
1990-12-05,207.65050296856012,164.54707069085111,159.36446856933185,139.86318451234825,80.17044535464107,47.50825189988529
1990-12-06,207.46502386745178,164.21957426116,158.87354570857823,139.27985468432342,79.66127125484509,47.14436714551763
1990-12-07,209.25562643702364,167.02166918713732,162.92516801022057,144.00718947247623,83.70961207632914,50.017643589573176
1990-12-08,209.2994267928039,167.0584139543585,162.96386831725206,144.04392116929785,83.73389933090145,50.03320798398116
1990-12-09,209.34323631665862,167.0951668054285,163.00257781693182,144.08066223521803,83.75819363210461,50.04877722168754
1990-12-10,209.97715299808868,168.0742659432616,164.42033969960224,145.74278341741373,85.1998867760935,51.080706547360585
1990-12-11,210.49584973428782,168.8721742735711,165.5764296796005,147.1004152528026,86.38273069988284,51.92986737581727
1990-12-12,210.89846461810072,169.48412500894432,166.46088169722762,148.1388790322914,87.28934881833918,52.58194275432106
1990-12-13,210.1097044138877,168.18271918483174,164.5282025787251,145.83647631437688,85.24627597605512,51.10313405466842
1990-12-14,209.3296656561978,166.90036165456226,162.63116027662622,143.58540238972876,83.26460541821494,49.675674964285186
1990-12-15,209.37365356128228,166.93717118637923,162.66983530323446,143.62202650195476,83.28871793545525,49.69108939427549
1990-12-16,209.41765070985258,166.9739888364628,162.7085195270819,143.6586599558379,83.3128374354163,49.70650860738453
1990-12-17,209.81505793283526,167.57367924820764,163.569607413755,144.66325101711797,84.17881488453945,50.32461479044088
1990-12-18,210.2139339641609,168.1769863898756,164.4375511681847,145.67767036296286,85.05632108915724,50.95223974362638
1990-12-19,210.1391470190641,168.0244710157269,164.19893036933126,145.3869862634145,84.79401502060838,50.76183014445408
1990-12-20,209.5942558995132,167.11995105798127,162.85797095841093,143.79498595262575,83.39347965168939,49.75385208086667
1990-12-21,208.9370527097913,166.0395841931652,161.26411387146857,141.90998256165093,81.7461823942447,48.572699750448514
1990-12-22,208.98047154663524,166.076476824064,161.30336953316026,141.94754010772064,81.77128855053617,48.58885516346139
1990-12-23,209.02389940627035,166.11337765220216,161.34263475064796,141.9851075936779,81.79640241751291,48.60501594980889
1990-12-24,208.02634650906492,164.49849289649302,158.97672583688117,139.20132245720532,79.3841633472454,46.883351949488215
1990-12-25,208.06809426216572,164.53544872229443,159.01734112368746,139.24117598651156,79.41178468627308,46.90139882880028
1990-12-26,208.69412476252666,165.485610386336,160.37657379661175,140.81746790666313,80.75117249403083,47.848517453635885
1990-12-27,209.20720471007968,166.2600939401431,161.4845281299771,142.1040951474039,81.84887342568855,48.62690226014591
1990-12-28,208.9033896100509,165.74285589818157,160.71538306695302,141.19250995698425,81.0534001390107,48.05791197068533
1990-12-29,208.94826091346303,165.77981882549693,160.75364653760647,141.22825293758706,81.07636156798158,48.07239517703265
1990-12-30,208.99314185498525,165.81678999605143,160.79191911811088,141.2640049665499,81.09932950164219,48.08688274818188
