,0.5,1.0,1.5,2.0,3.0,3.6
1967-07-03,7.565914983014057,1.5714918105356348,0.24453668912210944,0.036621294540201105,0.0007479299922091946,6.879394598127356e-05
1967-07-04,7.566329553698059,1.5714918105356348,0.244521614942643,0.03661677958607971,0.0007477455711152253,6.877189422324668e-05
1967-07-05,7.5667441470982615,1.5714918105356348,0.2445065416924068,0.03661226518859649,0.0007475611954949503,6.874984953386552e-05
1967-07-06,7.567106936201204,1.5714918105356348,0.24449314407368394,0.036608252885562124,0.0007473973464658007,6.873026053564217e-05
1967-07-07,7.567535047867594,1.5714918105356348,0.2444776371797516,0.03660360915375774,0.0007472077327828343,6.870759273081127e-05
1967-07-08,7.567949707322272,1.5714918105356348,0.2444625666404734,0.03659909638002645,0.0007470234897802302,6.868556865314139e-05
1967-07-09,7.568364389498017,1.5714918105356348,0.24444749703020102,0.03659458416266453,0.0007468392922074077,6.866355163524435e-05
1967-07-10,7.568779094396072,1.5714918105356348,0.24443242834887724,0.03659007250160338,0.0007466551400531647,6.864154167485716e-05
1967-07-11,7.5691938220176835,1.5714918105356348,0.24441736059644475,0.036585561396774414,0.0007464710333063023,6.861953876971755e-05
1967-07-12,7.569608572364096,1.5714918105356348,0.24440229377284634,0.03658105084810906,0.000746286971955624,6.859754291756397e-05
1967-07-13,7.569997422119527,1.5714918105356348,0.24438806487218145,0.03657679141068154,0.0007461131790991412,6.857677571621495e-05
1967-07-14,7.570412216498822,1.5714918105356348,0.24437299985448385,0.036572281943247346,0.0007459292059864866,6.85547935716703e-05
1967-07-15,7.570801107537341,1.5714918105356348,0.24435877265928682,0.036568023526856695,0.0007457554964453666,6.853403931224655e-05
1967-07-16,7.57119001855314,1.5714918105356348,0.24434454629238542,0.03656376560630905,0.0007455818273571532,6.851329133596161e-05
1967-07-17,7.571578949547244,1.5714918105356348,0.2443303207537314,0.03655950818154667,0.0007454081987124262,6.849254964091333e-05
1967-07-18,7.57196790052068,1.5714918105356348,0.24431609604327656,0.036555251252511835,0.0007452346105017672,6.847181422520012e-05
1967-07-19,7.572356871474475,1.5714918105356348,0.24430187216097266,0.036550994819146816,0.00074506106271576,6.845108508692099e-05
1967-07-20,7.572564333306571,1.5714918105356348,0.2442935056585014,0.03654849132635098,0.0007449589995564839,6.843889516765894e-05
1967-07-21,7.572953334899036,1.5714918105356348,0.24427928309139113,0.03654423568010066,0.0007447855159538474,6.841817599528626e-05
1967-07-22,7.573368291246154,1.5714918105356348,0.24426422477941973,0.03653973022638667,0.0007446018702101876,6.839624468955627e-05
1967-07-23,7.5737832703306065,1.5714918105356348,0.24424916739570043,0.03653522532813958,0.0007444182697490399,6.837432041386126e-05
1967-07-24,7.574198272153639,1.5714918105356348,0.24423411094017602,0.03653072098529091,0.0007442347145592388,6.835240316594777e-05
1967-07-25,7.574587357681319,1.5714918105356348,0.24421989183097745,0.03652646740818988,0.0007440613996257113,6.833171017814e-05
1967-07-26,7.575002403563933,1.5714918105356348,0.24420483718011116,0.036521964145084754,0.000743877932431283,6.830980658885002e-05
1967-07-27,7.575417472188787,1.5714918105356348,0.24418978345727127,0.036517461437176456,0.0007436945104753411,6.828791002071058e-05
1967-07-28,7.575832563557126,1.5714918105356348,0.2441747306624006,0.036512959284396525,0.0007435111337467307,6.826602047147106e-05
1967-07-29,7.576221733038132,1.5714918105356348,0.244160515010273,0.036508707775438756,0.0007433379873183239,6.824535363513655e-05
1967-07-30,7.57661092251072,1.5714918105356348,0.24414630018576897,0.0365044567615197,0.0007431648812116882,6.822469305547441e-05
1967-07-31,7.577000131975918,1.5714918105356348,0.24413208618884033,0.03650020624258171,0.0007429918154174335,6.82040387305905e-05
1967-08-01,7.577389361434753,1.5714918105356348,0.2441178730194389,0.03649595621856717,0.0007428187899261719,6.818339065859124e-05
1967-08-02,7.577778610888252,1.5714918105356348,0.24410366067751654,0.03649170668941843,0.0007426458047285179,6.816274883758365e-05
1967-08-03,7.578141929040829,1.5714918105356348,0.24409028513446573,0.03648770759827438,0.0007424830330452898,6.814332712284636e-05
1967-08-04,7.578557169694475,1.5714918105356348,0.24407523847305332,0.03648320911377596,0.0007422999550371416,6.812148391935766e-05
1967-08-05,7.578972433101034,1.5714918105356348,0.24406019273917484,0.036478711183885223,0.000742116922171516,6.809964771766297e-05
1967-08-06,7.579387719261753,1.5714918105356348,0.2440451479327731,0.03647421380853379,0.000741933934437282,6.807781851551785e-05
1967-08-07,7.579803028177877,1.5714918105356348,0.24403010405379094,0.03646971698765328,0.0007417509918233111,6.805599631067862e-05
1967-08-08,7.5802183598506545,1.5714918105356348,0.2440150611021712,0.03646522072117535,0.0007415680943184779,6.803418110090232e-05
1967-08-09,7.580633714281332,1.5714918105356348,0.24400001907785668,0.03646072500903164,0.0007413852419116597,6.801237288394669e-05
1967-08-10,7.581062591229824,1.5714918105356348,0.24398454346020831,0.03645609999103735,0.0007411971534913829,6.798994184436376e-05
1967-08-11,7.5814914924421775,1.5714918105356348,0.2439690688240957,0.03645147555972342,0.0007410091127888806,6.796751820272205e-05
1967-08-12,7.581906916633545,1.5714918105356348,0.2439540296349216,0.03644698154218866,0.0007408263982131245,6.794573135442144e-05
1967-08-13,7.582322363587882,1.5714918105356348,0.24393899137282082,0.03644248807871085,0.0007406437286902774,6.79239514898503e-05
1967-08-14,7.582737833306435,1.5714918105356348,0.2439239540377362,0.03643799516922169,0.0007404611042092305,6.790217860676999e-05
1967-08-15,7.583153325790453,1.5714918105356348,0.2439089176296106,0.03643350281365288,0.0007402785247588775,6.78804127029426e-05
1967-08-16,7.583582345286829,1.5714918105356348,0.24389344779004038,0.03642888124877543,0.0007400907171112264,6.785802518491198e-05
1967-08-17,7.584011389055131,1.5714918105356348,0.24387797893163943,0.03642426027014031,0.0007399029571101181,6.78356450504688e-05
1967-08-18,7.5844269513230245,1.5714918105356348,0.2438629453575957,0.03641976960791522,0.0007397205152850772,6.781390047383619e-05
1967-08-19,7.584842536361454,1.5714918105356348,0.24384791271027914,0.036415279499333424,0.0007395381184456918,6.779216286738293e-05
1967-08-20,7.585258144171666,1.5714918105356348,0.2438328809896326,0.03641078994432666,0.0007393557665808696,6.777043222887474e-05
