,QQQ,QLD,TQQQ
1992-03-18,7.4099341507233,0.7487714296394804,1.8581704067920732
1992-03-19,7.408204019876446,0.7483175587521039,1.8564019917128
1992-03-20,7.371871272092496,0.7408772171301962,1.8286413517334072
1992-03-23,7.332294528970692,0.7326196038885,1.797844355625163
1992-03-24,7.332294528970692,0.7325222558041476,1.7974153357803004
1992-03-25,7.302233505506589,0.7264167084921764,1.774870363601405
1992-03-26,7.208157640708859,0.7075989154653617,1.705828570077347
1992-03-27,7.011787789590838,0.6689512416115609,1.5660081905006427
1992-03-30,6.971345981045607,0.6609635739938771,1.5377697633791498
1992-03-31,6.986484625955586,0.6637425789378113,1.5474031543460152
1992-04-01,7.005299798915133,0.6672090419187563,1.5594407821316203
1992-04-02,6.8701333265046,0.6413676372873807,1.4687761684546827
1992-04-03,6.842234966599066,0.6360715273016371,1.4505235239403067
1992-04-06,7.018924579334113,0.6686622032764656,1.56182635777799
1992-04-07,6.768055606540165,0.6207738778998112,1.3939810854052586
1992-04-08,6.722639671810227,0.6123600174475468,1.3655854266394922
1992-04-09,6.910575135049831,0.6465181170232956,1.479794342252646
1992-04-10,6.768920671963593,0.6199347129464795,1.3884758412531606
1992-04-13,6.858887476000043,0.6361730049630576,1.4428725952705836
1992-04-14,6.932418036991373,0.6497317686989696,1.4889473706916831
1992-04-15,7.051797065424354,0.6720198713998041,1.5654998279675045
1992-04-16,6.904087144374124,0.6437792241558863,1.4667582523110783
1992-04-20,6.658408564120741,0.5976276710910143,1.3088119291042046
1992-04-21,6.609748634052949,0.5888137751375786,1.2798072005916028
1992-04-22,6.694308779192979,0.6038034737768347,1.3286302855990748
1992-04-23,6.6506229753098935,0.595845603508757,1.3023151623098976
1992-04-24,6.570388157287002,0.5813933163728687,1.254886412936032
1992-04-27,6.480421353250551,0.5652407430057665,1.202443569976774
1992-04-28,6.371855642610412,0.5462323918301353,1.1417471775569124
1992-04-29,6.552438049750884,0.5771245428314499,1.2385632420956278
1992-04-30,6.657976031409027,0.5956391279362472,1.2981157642651497
1992-05-01,6.649757909886467,0.5940913491808724,1.2930069198353324
1992-05-04,6.719611942828229,0.6063390163830813,1.332842158162275
1992-05-05,6.80741608330611,0.6221058213225152,1.3847788080395915
1992-05-06,6.814769139405244,0.6233696544333756,1.3889470619481115
1992-05-07,6.763297746711313,0.613872352754674,1.35715294020807
1992-05-08,6.731506592400356,0.6080222425858316,1.3377021806152396
1992-05-11,6.745347639175193,0.6102792477232764,1.344991719011377
1992-05-12,6.70512209698582,0.6029212556765301,1.3206164983639328
1992-05-13,6.677223737080285,0.5978155037124169,1.3037801756089056
1992-05-14,6.586391867620407,0.5814704672681472,1.2502571540920844
1992-05-15,6.553086848818452,0.5755110355674096,1.2309856497780536
1992-05-18,6.586824400332121,0.5812065321336581,1.2491129680996997
1992-05-19,6.626617409809783,0.5881527495787038,1.2714578127866878
1992-05-20,6.6945250455488345,0.6001308047647025,1.310250650822464
1992-05-21,6.6597061622558815,0.5938085470765805,1.2894944759083862
1992-05-22,6.6692218819135825,0.595428522415242,1.2947227242116393
1992-05-26,6.615371559305226,0.585486087738564,1.2620789451226748
1992-05-27,6.662517624882019,0.5937547935186328,1.2887668515400463
1992-05-28,6.747077770022049,0.6087475121316256,1.3375293866715918
1992-05-29,6.818878200166524,0.6216238507427503,1.3799153999354827
1992-06-01,6.898464219121846,0.6358814146163795,1.4272215815103022
1992-06-02,6.860833873202753,0.628859075040977,1.4035226580149849
1992-06-03,6.862996536761321,0.6291726598331855,1.404518061448224
1992-06-04,6.832719246941362,0.6235390296043071,1.3856002387869184
1992-06-05,6.774543597215868,0.6128424812324506,1.349896429790351
1992-06-08,6.7092311577471,0.6007885761418174,1.3099186226863413
1992-06-09,6.59309612465197,0.5799145331033426,1.2416038075411924
1992-06-10,6.544219928228322,0.5712377972509128,1.2136878033476834
1992-06-11,6.543571129160751,0.5710495661500283,1.2130411932012242
1992-06-12,6.5768761479627065,0.5767899501552368,1.2312878444917443
1992-06-15,6.571685755422142,0.5756486845945986,1.227487176033554
1992-06-16,6.470689367236991,0.5578804720834515,1.170608737987895
1992-06-17,6.345254880840018,0.5361794268401024,1.1022615304198464
1992-06-18,6.313679992884919,0.5307741748564025,1.0855525283019318
1992-06-19,6.420299306322347,0.5486329561879433,1.1403006587069775
1992-06-22,6.385264156673537,0.542426997811734,1.1208185665230639
1992-06-23,6.432626488606188,0.5504041421655264,1.1455017547601103
1992-06-24,6.386129222096965,0.5423747342580953,1.120391283952095
1992-06-25,6.298757614330796,0.5274615540682144,1.0741375262221762
1992-06-26,6.272373118916261,0.5229753070213065,1.060394212860346
1992-06-29,6.505291984174091,0.5616098361542511,1.1777758665558467
1992-06-30,6.514591437475936,0.5631305687029954,1.1825025418255521
1992-07-01,6.6183992882872245,0.5810018760675516,1.2387467729912698
1992-07-02,6.507022115020947,0.5613763596215423,1.1759398850527285
1992-07-06,6.539894601111187,0.5667936399174771,1.192822430207537
1992-07-07,6.40710705861508,0.5437096257907159,1.119913087544395
1992-07-08,6.4352216848764705,0.5484041002040998,1.1343682540385713
1992-07-09,6.535353007638193,0.5654034517267055,1.1870743482779247
1992-07-10,6.549194054413031,0.5677334517609068,1.1943762240158349
1992-07-13,6.595691320922256,0.575595666960569,1.219074169486211
1992-07-14,6.688037054873131,0.591646538820325,1.2700284815755416
1992-07-15,6.6910647838551265,0.5921113897683441,1.2714836747836888
1992-07-16,6.731939125112071,0.5992756458266438,1.2945195807396295
1992-07-17,6.607802236850239,0.5771068922502537,1.2226503761807608
1992-07-20,6.497506395363244,0.5576365959541709,1.1606590679343072
